source_path,month,termination_status,objective_value,solve_time,mean_load,reinforced_busses
/home/moritz/dev/uni/amo-team-project/data/Scenario_2013.xlsx,1,OPTIMAL,2822.02028651235,21.177198886871338,19844.71468665746,"B90,B38,B26,B30,B70"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2013.xlsx,2,OPTIMAL,3176.544893540826,28.47167205810547,21189.417399462367,"B38,B116,B8,B81,B84"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2013.xlsx,3,OPTIMAL,3122.405319217927,34.89374589920044,19799.17959961024,"B105,B38,B26,B8,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2013.xlsx,4,OPTIMAL,2399.702945259669,21.544946908950806,18338.755606952764,"B105,B26,B8,B70,B35"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2013.xlsx,5,OPTIMAL,2577.262901760362,18.37256693840027,17161.71887239583,"B17,B38,B26,B8,B65"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2013.xlsx,6,OPTIMAL,2539.763095655003,22.642194032669067,17720.10659454113,"B90,B5,B38,B26,B70"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2013.xlsx,7,OPTIMAL,2273.7605375794333,30.204984188079834,16634.063077012026,"B38,B26,B116,B8,B70"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2013.xlsx,8,OPTIMAL,1955.4495508933992,22.96999216079712,17396.57319631067,"B90,B105,B26,B116,B65"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2013.xlsx,9,OPTIMAL,2710.1190931944366,14.157822132110596,17852.59779990883,"B115,B26,B30,B8,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2013.xlsx,10,OPTIMAL,2998.9595779769415,17.109278202056885,18762.202048888892,"B90,B105,B8,B4,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2013.xlsx,11,OPTIMAL,2787.3391567417593,23.720427989959717,19749.093016727005,"B12,B116,B8,B81,B71"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2013.xlsx,12,OPTIMAL,1927.8619812258908,10.281708002090454,18636.725222189867,"B63,B3,B26,B81,B42"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,1,OPTIMAL,2194.158312273513,21.545587062835693,19844.71468665746,"B90,B115,B38,B26,B8"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,2,OPTIMAL,2029.4970219722165,8.116841793060303,21189.417399462367,"B26,B116,B8,B35,B24"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,3,OPTIMAL,1605.0456572747426,8.544377088546753,19799.17959961024,"B38,B68,B26,B48,B65"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,4,OPTIMAL,2138.830447912932,20.786444187164307,18338.755606952764,"B12,B17,B26,B116,B8"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,5,OPTIMAL,1495.77435642612,9.809747219085693,17161.71887239583,"B116,B8,B70,B81,B84"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,6,OPTIMAL,1529.8079863944813,8.121539115905762,17720.10659454113,"B90,B38,B116,B48,B65"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,7,OPTIMAL,1912.7898853898073,31.70250701904297,16634.063077012026,"B63,B48,B8,B35,B42"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,8,OPTIMAL,1282.5648035195295,4.393648862838745,17396.57319631067,"B38,B26,B8,B65,B70"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,9,OPTIMAL,1262.5140178551771,5.156670808792114,17852.59779990883,"B38,B68,B26,B116,B8"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,10,OPTIMAL,1485.224639931448,14.074959993362427,18762.202048888892,"B90,B26,B8,B4,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,11,OPTIMAL,1610.1214710620825,8.939284086227417,19749.093016727005,"B90,B68,B8,B81,B84"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,12,OPTIMAL,1665.2318745212508,13.153162002563477,18636.725222189867,"B105,B37,B26,B8,B70"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,1,OPTIMAL,1731.8619175126564,9.193466186523438,19844.71468665746,"B90,B115,B26,B8,B24"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,2,OPTIMAL,1887.5193259919884,6.809729814529419,21189.417399462367,"B90,B38,B26,B8,B91"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,3,OPTIMAL,1902.5743573724712,15.877232074737549,19799.17959961024,"B115,B38,B26,B8,B65"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,4,OPTIMAL,1672.0939599321468,8.293827056884766,18338.755606952764,"B38,B68,B48,B8,B4"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,5,OPTIMAL,1367.4760997413068,4.118836164474487,17161.71887239583,"B38,B26,B30,B8,B65"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,6,OPTIMAL,984.0944242604382,4.457695960998535,17720.10659454113,"B90,B105,B38,B68,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,7,OPTIMAL,1363.9039417177696,19.31246590614319,16634.063077012026,"B90,B26,B8,B104,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,8,OPTIMAL,1421.8424372756372,6.465921878814697,17396.57319631067,"B90,B105,B26,B8,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,9,OPTIMAL,1502.3046545088444,8.200100898742676,17852.59779990883,"B90,B26,B8,B65,B24"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,10,OPTIMAL,1692.0589855963808,10.123167991638184,18762.202048888892,"B115,B38,B8,B70,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,11,OPTIMAL,1321.764387707408,4.85679292678833,19749.093016727005,"B38,B8,B65,B81,B84"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,12,OPTIMAL,1276.2820472962749,3.611233949661255,18636.725222189867,"B115,B38,B116,B8,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,1,OPTIMAL,1417.7069278914205,5.76315712928772,19844.71468665746,"B38,B116,B8,B70,B35"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,2,OPTIMAL,1787.7538107321961,6.404713869094849,21189.417399462367,"B90,B38,B39,B4,B65"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,3,OPTIMAL,1691.4248227277885,9.347286939620972,19799.17959961024,"B38,B68,B26,B8,B65"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,4,OPTIMAL,1849.5612929150634,18.147021055221558,18338.755606952764,"B90,B37,B8,B81,B110"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,5,OPTIMAL,1707.9812123039928,10.027610063552856,17161.71887239583,"B90,B38,B26,B30,B8"
