source_path,month,termination_status,objective_value,solve_time,mean_load,reinforced_busses
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,3,OPTIMAL,477.53246693565217,1.858299970626831,19799.17959961024,"B105,B38,B68,B26,B116,B48,B65,B70,B81,B84"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,4,OPTIMAL,663.7128978188945,12.001720905303955,18338.755606952764,"B115,B17,B38,B26,B116,B48,B8,B65,B70,B84"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,5,OPTIMAL,542.6875601382287,11.926472902297974,17161.71887239583,"B63,B68,B26,B116,B8,B65,B70,B72,B81,B51"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,6,OPTIMAL,592.701105561111,1.5969281196594238,17720.10659454113,"B90,B63,B38,B26,B116,B48,B65,B70,B35,B24"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,7,OPTIMAL,908.0526979402571,25.735016107559204,16634.063077012026,"B90,B105,B38,B26,B8,B75,B35,B81,B91,B84"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,8,OPTIMAL,408.2265916697676,2.1508500576019287,17396.57319631067,"B105,B38,B26,B116,B8,B65,B70,B72,B81,B84"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,9,OPTIMAL,340.6317570851648,1.4816291332244873,17852.59779990883,"B63,B38,B68,B26,B55,B116,B48,B8,B65,B51"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,10,OPTIMAL,593.7786670235319,3.0559868812561035,18762.202048888892,"B90,B63,B68,B26,B48,B8,B4,B65,B81,B51"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,11,OPTIMAL,591.7282730451793,3.976957082748413,19749.093016727005,"B90,B68,B26,B8,B65,B81,B91,B84,B42,B51"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,12,OPTIMAL,463.06310322759236,2.3402280807495117,18636.725222189867,"B90,B105,B68,B37,B26,B8,B70,B81,B42,B51"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,1,OPTIMAL,483.55650503252184,10.10164999961853,19844.71468665746,"B90,B105,B68,B26,B48,B8,B65,B24,B81,B91"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,2,OPTIMAL,577.4952142815405,2.701200008392334,21189.417399462367,"B90,B38,B68,B26,B55,B48,B8,B65,B24,B91"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,3,OPTIMAL,543.9332152991853,3.0279040336608887,19799.17959961024,"B90,B105,B38,B26,B116,B8,B65,B70,B35,B84"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,4,OPTIMAL,616.7620262495504,5.6804280281066895,18338.755606952764,"B90,B105,B38,B68,B48,B8,B4,B70,B81,B91"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,5,OPTIMAL,515.5817376948994,2.671696901321411,17161.71887239583,"B90,B38,B68,B26,B30,B48,B8,B65,B24,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,6,OPTIMAL,291.00550150000004,2.6035008430480957,17720.10659454113,"B90,B47,B105,B63,B38,B68,B48,B65,B81,B42"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,7,OPTIMAL,401.4510722739317,3.3847200870513916,16634.063077012026,"B90,B68,B26,B116,B48,B8,B65,B104,B81,B84"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,8,OPTIMAL,499.61800761057935,2.011777877807617,17396.57319631067,"B90,B105,B68,B26,B8,B65,B70,B81,B84,B51"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,9,OPTIMAL,314.3720198600382,2.2360680103302,17852.59779990883,"B90,B63,B37,B26,B116,B8,B65,B70,B24,B51"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,10,OPTIMAL,677.3371362247394,8.549713850021362,18762.202048888892,"B115,B38,B68,B48,B8,B65,B70,B81,B91,B84"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,11,OPTIMAL,558.7500238300199,1.6014320850372314,19749.093016727005,"B90,B38,B68,B116,B48,B8,B65,B35,B81,B84"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,12,OPTIMAL,446.2622158876092,3.3543710708618164,18636.725222189867,"B115,B38,B68,B116,B48,B8,B70,B81,B42,B51"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,1,OPTIMAL,526.3231248387098,2.857595920562744,19844.71468665746,"B38,B68,B116,B48,B8,B65,B70,B35,B24,B71"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,2,OPTIMAL,604.61734290702,2.178952932357788,21189.417399462367,"B90,B105,B38,B68,B39,B116,B4,B65,B35,B24"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,3,OPTIMAL,530.745287298387,2.1710660457611084,19799.17959961024,"B90,B38,B68,B26,B8,B65,B70,B104,B81,B91"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,4,OPTIMAL,855.117801169765,5.488607168197632,18338.755606952764,"B90,B12,B38,B37,B26,B116,B8,B65,B81,B110"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,5,OPTIMAL,607.9358723379328,3.195704221725464,17161.71887239583,"B90,B38,B26,B30,B116,B48,B8,B35,B81,B51"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,6,OPTIMAL,570.4064823023454,4.503003120422363,17720.10659454113,"B90,B105,B9,B38,B68,B26,B8,B65,B35,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,7,OPTIMAL,355.7729474378874,3.3162121772766113,16634.063077012026,"B90,B105,B38,B68,B55,B116,B8,B70,B81,B84"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,8,OPTIMAL,362.8367530053763,2.184595823287964,17396.57319631067,"B90,B38,B68,B26,B116,B48,B8,B65,B70,B51"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,9,OPTIMAL,800.1557499135515,27.22176694869995,17852.59779990883,"B90,B38,B26,B116,B48,B8,B65,B70,B72,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,10,OPTIMAL,529.392800235215,2.2246949672698975,18762.202048888892,"B90,B68,B26,B55,B8,B4,B65,B72,B24,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,11,OPTIMAL,842.1644003142187,4.399003982543945,19749.093016727005,"B105,B38,B68,B26,B30,B48,B8,B65,B70,B24"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,12,OPTIMAL,328.0277955389787,1.6124601364135742,18636.725222189867,"B90,B105,B38,B68,B26,B116,B48,B65,B40,B81"
